Year,Location,Area,Rainfall,Soil,temperature,Irrigation,Yeilds,Humidity,crop,Demand,Price
2022,West Bengal,14,2156.0,Alluvial,37,Basin,7502.37,40,Greengram,-7.0,104.74
2022,Chhattisgarh,40,1324.0,Laterite,23,Basin,97849.47,45,Maize,1.9,29.12
2022,Telangana,2,871.0,Black,25,Furrow,1034.97,45,Cotton,0.12,78.85
2022,Andhra Pradesh,8,1165.0,Laterite,24,Surface,4979.12,60,Groundnut,5.0,85.32
2022,Odisha,37,1738.0,Red,33,Surface,64345.36,50,Paddy,7.0,38.64
2022,Odisha,3,1727.0,Laterite,43,Basin,1464.19,35,Groundnut,5.0,87.96
2022,Punjab,2,718.0,Black,39,Sprinkler,4720.18,50,Paddy,7.0,35.95
2022,Uttar Pradesh,2,884.0,Black,24,Drip,4801.78,60,Paddy,7.0,34.6
2022,Telangana,44,1079.0,Red,30,Drip,23502.05,60,Cotton,0.12,78.85
2022,Assam,36,2663.0,Laterite,42,Surface,39523.7,50,Jute,5.0,65.57
2022,Telangana,45,852.0,Red,32,Drip,132812.45,50,Paddy,7.0,38.64
2022,Assam,35,2362.0,Laterite,33,Surface,75993.35,40,Paddy,7.0,35.95
2022,Punjab,32,543.0,Black,32,Sprinkler,92210.52,50,Paddy,7.0,35.95
2022,Punjab,42,724.0,Black,39,Furrow,21992.71,50,Cotton,0.12,68.8
2022,Chhattisgarh,41,1145.0,Laterite,31,Sprinkler,101779.23,35,Paddy,7.0,34.6
2022,Andhra Pradesh,14,1013.0,Black,40,Sprinkler,27015.12,35,Groundnut,5.0,85.32
2022,Uttar Pradesh,35,1161.0,Laterite,43,Surface,49430.35,50,Paddy,7.0,34.6
2022,West Bengal,15,1784.0,Alluvial,44,Basin,6802.56,40,Greengram,-7.0,104.74
2022,Tamil Nadu,25,824.0,Red,39,Furrow,36502.66,50,Groundnut,5.0,82.7
2022,Uttar Pradesh,11,712.0,Black,34,Sprinkler,6504.7,50,Greengram,-7.0,98.91
2022,Andhra Pradesh,2,1024.0,Black,36,Drip,470.87,35,Cotton,0.12,76.34
2022,Assam,31,2554.0,Laterite,31,Surface,38482.19,40,Jute,5.0,65.57
2022,Assam,38,2413.0,Laterite,37,Surface,72557.86,50,Paddy,7.0,35.95
2022,Uttar Pradesh,50,633.0,Laterite,33,Furrow,85847.51,50,Paddy,7.0,34.6
2022,West Bengal,13,1530.0,Alluvial,32,Basin,1727.52,50,Cotton,0.12,68.8
2022,Chhattisgarh,46,1591.0,Laterite,33,Basin,106080.87,35,Maize,1.9,29.12
2022,West Bengal,32,2655.0,Alluvial,28,Surface,5228.58,50,Cotton,0.12,68.8
2022,Punjab,14,787.0,Alluvial,35,Drip,57161.84,50,Wheat,6.0,32.96
2022,Telangana,49,950.0,Black,42,Drip,20948.71,35,Cotton,0.12,78.85
2022,Odisha,4,1656.0,Red,30,Basin,4192.71,60,Groundnut,5.0,87.96
2022,Andhra Pradesh,5,917.0,Laterite,32,Drip,5938.72,35,Paddy,7.0,37.29
2022,Chhattisgarh,14,1469.0,Laterite,26,Basin,43528.26,60,Wheat,6.0,31.62
2022,Uttar Pradesh,44,919.0,Black,43,Drip,23314.23,50,Greengram,-7.0,98.91
2022,West Bengal,39,2269.0,Alluvial,41,Basin,6048.6,40,Cotton,0.12,68.8
2022,Telangana,9,805.0,Laterite,42,Furrow,13512.1,50,Paddy,7.0,38.64
2022,West Bengal,35,1755.0,Laterite,35,Surface,70122.08,40,Paddy,7.0,33.27
2022,Tamil Nadu,31,939.0,Red,34,Drip,90034.21,50,Paddy,7.0,35.95
2022,Punjab,37,786.0,Black,25,Drip,23882.06,60,Cotton,0.12,68.8
2022,Chhattisgarh,34,1347.0,Red,23,Surface,76786.29,60,Paddy,7.0,34.6
2022,Odisha,23,1237.0,Laterite,23,Surface,6098.22,45,Cotton,0.12,78.85
2022,Tamil Nadu,20,917.0,Laterite,33,Drip,58203.16,35,Paddy,7.0,35.95
2022,Punjab,37,782.0,Alluvial,28,Furrow,122057.3,60,Paddy,7.0,35.95
2022,Tamil Nadu,4,970.0,Red,39,Sprinkler,3011.84,50,Groundnut,5.0,82.7
2022,Chhattisgarh,6,1441.0,Laterite,38,Basin,10475.18,35,Paddy,7.0,34.6
2022,Telangana,13,917.0,Red,26,Sprinkler,31887.51,60,Paddy,7.0,38.64
2022,Andhra Pradesh,35,1017.0,Red,38,Drip,26398.86,50,Groundnut,5.0,85.32
2022,West Bengal,24,1805.0,Laterite,39,Surface,42818.2,40,Groundnut,5.0,78.74
2022,Uttar Pradesh,25,891.0,Black,37,Furrow,40813.25,50,Paddy,7.0,34.6
2023,Chhattisgarh,8,1130.0,Red,43,Drip,21594.64,50,Wheat,10.0,35.96
2023,West Bengal,26,2944.0,Laterite,40,Basin,45905.93,40,Paddy,12.0,38.19
2023,Odisha,17,1558.0,Red,33,Surface,36796.93,40,Paddy,12.0,44.49
2023,Telangana,31,942.0,Laterite,42,Drip,52823.47,50,Paddy,12.0,44.49
2023,Andhra Pradesh,17,1075.0,Black,37,Sprinkler,3986.2,50,Cotton,10.0,93.15
2023,West Bengal,28,1731.0,Alluvial,27,Basin,60884.21,50,Paddy,12.0,38.19
2023,Andhra Pradesh,6,1016.0,Red,36,Drip,1596.94,35,Cotton,10.0,93.15
2023,Assam,34,2657.0,Laterite,38,Basin,53538.64,40,Paddy,12.0,41.34
2023,Chhattisgarh,21,1485.0,Laterite,36,Basin,44127.62,50,Wheat,10.0,35.96
2023,Uttar Pradesh,15,729.0,Black,30,Sprinkler,5055.76,60,Cotton,10.0,86.97
2023,Tamil Nadu,48,1044.0,Red,31,Drip,18291.65,35,Cotton,10.0,91.6
2023,Chhattisgarh,5,1404.0,Red,37,Surface,10364.33,35,Paddy,12.0,39.76
2023,Punjab,45,703.0,Black,35,Drip,160382.05,40,Paddy,12.0,41.34
2023,Assam,8,3455.0,Red,23,Basin,8808.22,60,Tea,5.0,242.33
2023,Odisha,15,1221.0,Laterite,28,Basin,14862.79,45,Groundnut,4.0,96.83
2023,Uttar Pradesh,18,979.0,Black,25,Sprinkler,5005.36,50,Cotton,10.0,86.97
2023,Uttar Pradesh,43,941.0,Black,37,Drip,13179.59,50,Cotton,10.0,86.97
2023,Telangana,12,956.0,Black,31,Drip,6407.68,35,Cotton,10.0,96.24
2023,Odisha,14,1643.0,Laterite,26,Basin,13086.84,60,Groundnut,4.0,96.83
2023,Chhattisgarh,20,1531.0,Laterite,33,Surface,42703.48,35,Paddy,12.0,39.76
2023,Punjab,20,660.0,Alluvial,36,Furrow,55220.54,40,Paddy,12.0,41.34
2023,Andhra Pradesh,13,1057.0,Laterite,43,Sprinkler,24329.23,35,Paddy,12.0,42.91
2023,Punjab,18,670.0,Black,35,Furrow,8761.27,50,Cotton,10.0,83.88
2023,Punjab,18,507.0,Alluvial,25,Drip,12204.01,50,Cotton,10.0,83.88
2023,Punjab,7,715.0,Black,23,Furrow,3861.34,60,Cotton,10.0,83.88
2023,Assam,40,2979.0,Laterite,32,Basin,54977.32,50,Jute,6.0,73.37
2023,Chhattisgarh,9,1570.0,Laterite,34,Surface,23908.26,50,Wheat,10.0,35.96
2023,Punjab,40,763.0,Black,29,Drip,21601.65,60,Cotton,10.0,83.88
2023,Uttar Pradesh,8,638.0,Laterite,39,Sprinkler,5080.82,50,Groundnut,4.0,79.3
2023,Andhra Pradesh,8,826.0,Black,44,Drip,13931.86,50,Groundnut,4.0,93.91
2023,Punjab,14,762.0,Alluvial,24,Drip,50876.67,50,Wheat,10.0,37.51
2023,West Bengal,33,1378.0,Saline,34,Surface,17814.82,50,Greengram,8.0,135.45
2023,Telangana,14,1083.0,Black,41,Drip,27460.74,35,Groundnut,4.0,96.83
2023,Uttar Pradesh,4,733.0,Laterite,33,Sprinkler,4910.28,40,Groundnut,4.0,79.3
2023,Odisha,28,1294.0,Laterite,36,Surface,46978.35,35,Paddy,12.0,44.49
2023,Chhattisgarh,28,1579.0,Red,42,Basin,58754.38,50,Wheat,10.0,35.96
2023,Assam,41,3373.0,Alluvial,25,Basin,53088.33,60,Tea,5.0,242.33
2023,Uttar Pradesh,8,954.0,Alluvial,33,Sprinkler,18026.53,40,Paddy,12.0,39.76
2023,West Bengal,11,2367.0,Laterite,29,Basin,21230.8,50,Paddy,12.0,38.19
2023,Uttar Pradesh,10,952.0,Black,27,Sprinkler,5097.12,50,Greengram,8.0,127.86
2023,Odisha,28,1338.0,Laterite,42,Surface,47665.72,35,Paddy,12.0,44.49
2023,Chhattisgarh,14,1499.0,Red,43,Surface,23690.69,35,Paddy,12.0,39.76
2023,Assam,27,2293.0,Laterite,44,Surface,29933.77,40,Jute,6.0,73.37
2023,Chhattisgarh,42,1133.0,Laterite,32,Drip,112329.45,35,Paddy,12.0,39.76
2023,West Bengal,42,2619.0,Alluvial,44,Surface,19588.45,40,Greengram,8.0,135.45
2023,Telangana,4,928.0,Black,43,Sprinkler,1687.04,50,Cotton,10.0,96.24
2023,Andhra Pradesh,44,1164.0,Black,29,Surface,120720.32,60,Paddy,12.0,42.91
2023,Tamil Nadu,48,1177.0,Laterite,39,Surface,94046.44,50,Paddy,12.0,41.34
2023,Chhattisgarh,10,1146.0,Laterite,34,Sprinkler,26972.65,50,Maize,0.07,31.31
2023,Telangana,29,1178.0,Laterite,31,Basin,46856.17,50,Paddy,12.0,44.49
2023,Assam,25,3459.0,Alluvial,38,Surface,34911.38,40,Jute,6.0,73.37
2023,Punjab,46,735.0,Black,29,Furrow,112477.84,50,Paddy,12.0,41.34
2023,Odisha,34,1621.0,Red,40,Surface,9628.12,50,Cotton,10.0,96.24
2023,Punjab,6,500.0,Alluvial,38,Furrow,15636.89,50,Wheat,10.0,37.51
2023,Telangana,29,1056.0,Black,43,Drip,48652.88,35,Paddy,12.0,44.49
2023,Odisha,30,1455.0,Red,26,Basin,21718.72,50,Groundnut,4.0,96.83
2023,Telangana,44,895.0,Red,37,Furrow,43767.21,50,Groundnut,4.0,96.83
2023,West Bengal,24,2300.0,Saline,31,Basin,12135.08,40,Greengram,8.0,135.45
2023,Assam,21,3026.0,Laterite,34,Basin,30600.36,50,Jute,6.0,73.37
2023,Andhra Pradesh,32,1107.0,Laterite,41,Drip,43247.03,35,Paddy,12.0,42.91
2023,Punjab,30,629.0,Alluvial,30,Drip,126264.48,60,Wheat,10.0,37.51
2023,Tamil Nadu,48,919.0,Red,32,Sprinkler,45547.67,50,Groundnut,4.0,90.99
2023,Chhattisgarh,11,1167.0,Red,31,Basin,31824.42,50,Wheat,10.0,35.96
2023,Odisha,22,1254.0,Laterite,44,Surface,5623.25,50,Cotton,10.0,96.24
2023,Punjab,43,638.0,Alluvial,32,Sprinkler,148841.64,40,Paddy,12.0,41.34
2023,Andhra Pradesh,20,906.0,Black,40,Sprinkler,24146.37,50,Groundnut,4.0,93.91
2023,Chhattisgarh,5,1593.0,Red,39,Basin,8071.69,35,Paddy,12.0,39.76
2023,Odisha,43,1367.0,Laterite,24,Surface,34253.96,45,Groundnut,4.0,96.83
2023,Odisha,42,1611.0,Red,26,Basin,25400.71,60,Groundnut,4.0,96.83
2023,Chhattisgarh,40,1101.0,Laterite,41,Sprinkler,73667.09,50,Maize,0.07,31.31
2023,Assam,4,2629.0,Laterite,35,Surface,8603.07,40,Paddy,12.0,41.34
2023,West Bengal,50,1770.0,Laterite,32,Surface,95528.51,50,Groundnut,4.0,86.6
2023,West Bengal,30,2084.0,Laterite,37,Basin,40896.62,40,Groundnut,4.0,86.6
2023,Punjab,45,513.0,Black,43,Furrow,17922.9,40,Cotton,10.0,83.88
2023,Telangana,35,1175.0,Black,35,Surface,63426.64,50,Groundnut,4.0,96.83
2023,Odisha,27,1425.0,Laterite,41,Surface,5384.66,35,Cotton,10.0,96.24
2023,Tamil Nadu,36,857.0,Laterite,29,Drip,58372.38,45,Groundnut,4.0,90.99
2023,Chhattisgarh,37,1386.0,Red,32,Surface,68955.08,50,Paddy,12.0,39.76
2023,Punjab,27,544.0,Alluvial,35,Drip,99539.85,40,Wheat,10.0,37.51
2023,West Bengal,38,2350.0,Laterite,25,Basin,69501.05,50,Paddy,12.0,38.19
2023,Odisha,39,1601.0,Laterite,42,Surface,36564.46,35,Groundnut,4.0,96.83
2023,Punjab,14,655.0,Alluvial,29,Furrow,38569.56,60,Wheat,10.0,37.51
2023,Punjab,24,573.0,Alluvial,34,Sprinkler,66499.02,50,Paddy,12.0,41.34
2023,Tamil Nadu,13,965.0,Laterite,42,Drip,14052.66,50,Groundnut,4.0,90.99
2023,Uttar Pradesh,50,941.0,Black,41,Sprinkler,131058.13,50,Paddy,12.0,39.76
2023,Chhattisgarh,29,1401.0,Red,37,Surface,51955.1,50,Paddy,12.0,39.76
2023,Telangana,7,1183.0,Black,44,Surface,14974.31,50,Paddy,12.0,44.49
2023,Telangana,26,1182.0,Red,44,Basin,10976.99,50,Cotton,10.0,96.24
2023,Andhra Pradesh,49,989.0,Black,43,Sprinkler,10505.68,35,Cotton,10.0,93.15
2023,Assam,2,2458.0,Alluvial,31,Surface,2061.78,50,Tea,5.0,242.33
2023,Chhattisgarh,40,1569.0,Laterite,34,Surface,67887.68,50,Paddy,12.0,39.76
2023,Chhattisgarh,48,1506.0,Red,44,Basin,101896.89,50,Maize,0.07,31.31
2023,Assam,18,2416.0,Alluvial,44,Basin,18012.83,50,Tea,5.0,242.33
2023,West Bengal,12,2343.0,Laterite,40,Basin,1603.05,50,Cotton,10.0,83.88
2023,Uttar Pradesh,18,1061.0,Laterite,37,Drip,34105.82,50,Paddy,12.0,39.76
2023,Telangana,47,927.0,Red,27,Sprinkler,65944.8,60,Groundnut,4.0,96.83
2023,Telangana,42,953.0,Red,33,Sprinkler,71952.59,35,Groundnut,4.0,96.83
2023,West Bengal,46,1295.0,Laterite,37,Surface,82353.93,40,Groundnut,4.0,86.6
2023,Chhattisgarh,36,1056.0,Laterite,33,Sprinkler,91494.74,50,Paddy,12.0,39.76
2023,Punjab,7,754.0,Alluvial,23,Sprinkler,25450.45,50,Wheat,10.0,37.51
2023,Odisha,46,1345.0,Red,23,Surface,11624.96,45,Cotton,10.0,96.24
2023,Tamil Nadu,8,800.0,Red,35,Drip,5988.73,50,Groundnut,4.0,90.99
2023,Andhra Pradesh,24,1073.0,Black,42,Drip,48010.31,50,Groundnut,4.0,93.91
2023,Uttar Pradesh,28,836.0,Black,24,Furrow,6752.26,60,Cotton,10.0,86.97
2023,Odisha,12,1509.0,Laterite,27,Basin,22596.26,60,Paddy,12.0,44.49
2023,Punjab,45,518.0,Black,33,Sprinkler,109706.39,50,Paddy,12.0,41.34
2023,Tamil Nadu,49,920.0,Laterite,28,Sprinkler,20049.62,60,Cotton,10.0,91.6
2023,West Bengal,21,1737.0,Alluvial,26,Basin,11768.28,60,Greengram,8.0,135.45
2023,Tamil Nadu,25,990.0,Laterite,25,Drip,65631.81,45,Paddy,12.0,41.34
2023,West Bengal,5,2959.0,Alluvial,43,Surface,2209.1,50,Greengram,8.0,135.45
2023,Andhra Pradesh,36,1133.0,Black,39,Sprinkler,43463.45,50,Paddy,12.0,42.91
2023,Uttar Pradesh,12,896.0,Laterite,44,Sprinkler,20245.57,40,Paddy,12.0,39.76
2023,Telangana,23,904.0,Red,40,Drip,11684.7,35,Cotton,10.0,96.24
2023,West Bengal,10,2014.0,Laterite,25,Basin,1394.46,60,Cotton,10.0,83.88
2023,Chhattisgarh,2,1442.0,Red,33,Basin,3854.64,35,Maize,0.07,31.31
2023,Uttar Pradesh,3,1161.0,Alluvial,29,Surface,7971.32,60,Groundnut,4.0,79.3
2023,Uttar Pradesh,16,617.0,Black,35,Sprinkler,3993.7,40,Cotton,10.0,86.97
2023,West Bengal,21,1515.0,Laterite,41,Basin,3021.14,40,Cotton,10.0,83.88
2023,Punjab,3,662.0,Black,23,Sprinkler,10359.52,60,Wheat,10.0,37.51
2023,Assam,24,2532.0,Laterite,37,Basin,34957.29,50,Jute,6.0,73.37
2023,Assam,41,2370.0,Laterite,44,Surface,57416.41,40,Paddy,12.0,41.34
2023,Odisha,33,1543.0,Laterite,39,Surface,6848.97,40,Cotton,10.0,96.24
2023,West Bengal,36,2624.0,Alluvial,23,Surface,17797.61,50,Greengram,8.0,135.45
2023,Uttar Pradesh,50,1095.0,Black,25,Sprinkler,18758.82,60,Cotton,10.0,86.97
2023,Assam,31,2371.0,Alluvial,26,Basin,32526.61,50,Tea,5.0,242.33
2023,Andhra Pradesh,27,1076.0,Red,39,Drip,6570.06,35,Cotton,10.0,93.15
2023,Uttar Pradesh,48,687.0,Alluvial,30,Furrow,65966.66,50,Groundnut,4.0,79.3
2023,Punjab,42,780.0,Alluvial,31,Drip,147627.11,40,Paddy,12.0,41.34
2023,Andhra Pradesh,12,1101.0,Laterite,26,Drip,21545.38,45,Groundnut,4.0,93.91
2023,Uttar Pradesh,20,860.0,Alluvial,28,Furrow,10403.07,60,Greengram,8.0,127.86
2023,Chhattisgarh,37,1216.0,Laterite,27,Surface,98251.07,60,Maize,0.07,31.31
2023,West Bengal,29,2827.0,Laterite,31,Basin,48499.25,50,Groundnut,4.0,86.6
2023,Tamil Nadu,40,1110.0,Laterite,23,Drip,48996.06,60,Groundnut,4.0,90.99
2023,Andhra Pradesh,33,822.0,Red,44,Furrow,56531.7,50,Groundnut,4.0,93.91
2023,Odisha,35,1445.0,Laterite,32,Basin,58700.12,40,Paddy,12.0,44.49
2023,Chhattisgarh,31,1289.0,Red,39,Basin,64253.37,50,Paddy,12.0,39.76
2023,Punjab,41,552.0,Black,34,Sprinkler,18053.59,40,Cotton,10.0,83.88
2023,Punjab,34,631.0,Black,31,Drip,21642.34,50,Cotton,10.0,83.88
2023,Tamil Nadu,1,1088.0,Red,33,Drip,3431.56,50,Paddy,12.0,41.34
2023,Odisha,23,1520.0,Red,23,Basin,19211.28,50,Groundnut,4.0,96.83
2023,West Bengal,7,1362.0,Alluvial,41,Surface,3727.04,40,Greengram,8.0,135.45
2023,Assam,22,3331.0,Red,39,Basin,27966.44,50,Tea,5.0,242.33
2023,Odisha,8,1599.0,Laterite,24,Basin,15121.69,45,Paddy,12.0,44.49
2023,Tamil Nadu,29,950.0,Red,37,Drip,24484.88,35,Groundnut,4.0,90.99
2023,Andhra Pradesh,42,1145.0,Red,35,Drip,34150.02,50,Groundnut,4.0,93.91
2023,Assam,37,3215.0,Red,43,Surface,40606.72,40,Tea,5.0,242.33
2023,Odisha,25,1476.0,Laterite,37,Surface,15811.32,40,Groundnut,4.0,96.83
2023,Tamil Nadu,42,888.0,Laterite,26,Drip,52499.16,60,Groundnut,4.0,90.99
2023,Assam,12,2055.0,Alluvial,39,Basin,15306.79,40,Tea,5.0,242.33
2023,Andhra Pradesh,50,945.0,Black,23,Sprinkler,91066.83,60,Paddy,12.0,42.91
2023,West Bengal,45,1365.0,Laterite,24,Surface,85239.93,50,Groundnut,4.0,86.6
2023,West Bengal,19,2292.0,Laterite,38,Surface,34989.85,40,Paddy,12.0,38.19
2023,Chhattisgarh,33,1436.0,Red,43,Surface,72946.08,50,Wheat,10.0,35.96
2023,Chhattisgarh,27,1566.0,Laterite,35,Basin,61258.32,50,Paddy,12.0,39.76
2023,Telangana,44,1034.0,Laterite,32,Sprinkler,57483.69,50,Groundnut,4.0,96.83
2023,West Bengal,5,2839.0,Alluvial,31,Basin,2666.82,40,Greengram,8.0,135.45
2023,Telangana,18,1180.0,Laterite,43,Basin,34481.37,35,Paddy,12.0,44.49
2023,West Bengal,40,1208.0,Laterite,23,Basin,6681.72,50,Cotton,10.0,83.88
2023,Andhra Pradesh,39,855.0,Laterite,29,Drip,74949.9,60,Paddy,12.0,42.91
2023,West Bengal,46,1260.0,Alluvial,30,Basin,28486.27,50,Greengram,8.0,135.45
2023,Uttar Pradesh,37,1179.0,Laterite,31,Basin,94853.96,50,Paddy,12.0,39.76
2023,Assam,45,3266.0,Alluvial,42,Surface,90024.78,50,Paddy,12.0,41.34
2023,Punjab,38,702.0,Alluvial,38,Furrow,17864.95,40,Cotton,10.0,83.88
2023,Odisha,42,1575.0,Laterite,35,Basin,24946.84,35,Groundnut,4.0,96.83
2023,Assam,36,2312.0,Alluvial,34,Surface,82752.33,50,Paddy,12.0,41.34
2023,Odisha,29,1556.0,Laterite,26,Basin,48614.97,50,Paddy,12.0,44.49
2023,Telangana,5,921.0,Red,30,Sprinkler,2331.03,60,Cotton,10.0,96.24
2023,Andhra Pradesh,42,1092.0,Black,33,Drip,101112.83,50,Groundnut,4.0,93.91
2023,Telangana,10,891.0,Laterite,42,Sprinkler,22328.01,50,Paddy,12.0,44.49
2023,Odisha,18,1593.0,Laterite,40,Basin,4849.47,40,Cotton,10.0,96.24
2023,West Bengal,16,2740.0,Laterite,31,Basin,1427.14,40,Cotton,10.0,83.88
2023,Assam,6,3483.0,Laterite,35,Surface,11339.0,40,Paddy,12.0,41.34
2023,Tamil Nadu,40,866.0,Red,44,Furrow,94039.46,50,Paddy,12.0,41.34
2023,Odisha,13,1650.0,Laterite,42,Surface,11133.76,40,Groundnut,4.0,96.83
2023,Assam,44,2233.0,Alluvial,34,Surface,99650.86,50,Paddy,12.0,41.34
2023,Assam,31,2161.0,Alluvial,23,Basin,38029.23,50,Tea,5.0,242.33
2023,Assam,25,2437.0,Alluvial,33,Basin,28631.87,40,Tea,5.0,242.33
2023,Telangana,4,1051.0,Black,23,Sprinkler,9497.8,60,Groundnut,4.0,96.83
2023,Punjab,15,543.0,Alluvial,36,Furrow,35398.33,50,Wheat,10.0,37.51
2023,Assam,3,2542.0,Alluvial,44,Basin,3858.7,40,Jute,6.0,73.37
2023,Telangana,9,909.0,Laterite,31,Drip,15909.23,35,Groundnut,4.0,96.83
2023,Assam,14,2263.0,Red,40,Surface,16976.34,50,Tea,5.0,242.33
2023,Uttar Pradesh,46,716.0,Black,40,Furrow,10415.82,50,Cotton,10.0,86.97
2023,Punjab,40,647.0,Alluvial,25,Furrow,22090.99,60,Cotton,10.0,83.88
2023,Uttar Pradesh,38,1199.0,Alluvial,24,Surface,12251.04,60,Cotton,10.0,86.97
2023,Punjab,12,673.0,Alluvial,34,Drip,6586.01,50,Cotton,10.0,83.88
2023,Odisha,20,1599.0,Laterite,26,Surface,18360.39,45,Groundnut,4.0,96.83
2023,Odisha,19,1365.0,Red,43,Surface,38697.73,50,Paddy,12.0,44.49
2023,Odisha,50,1796.0,Laterite,27,Basin,101618.94,45,Paddy,12.0,44.49
2023,Telangana,33,1167.0,Black,23,Basin,15802.84,60,Cotton,10.0,96.24
2023,Odisha,50,1559.0,Laterite,31,Basin,82790.3,35,Paddy,12.0,44.49
2023,Uttar Pradesh,42,664.0,Laterite,44,Sprinkler,41412.23,40,Groundnut,4.0,79.3
2023,Chhattisgarh,25,1019.0,Red,43,Drip,62176.11,50,Maize,0.07,31.31
2023,Punjab,50,799.0,Black,43,Sprinkler,156492.06,40,Wheat,10.0,37.51
2023,Telangana,8,897.0,Laterite,26,Sprinkler,19687.1,60,Paddy,12.0,44.49
2023,Punjab,17,625.0,Black,34,Sprinkler,57302.78,40,Wheat,10.0,37.51
2023,Odisha,48,1532.0,Red,23,Surface,84202.73,60,Paddy,12.0,44.49
2023,Andhra Pradesh,25,1064.0,Laterite,41,Sprinkler,45213.8,50,Groundnut,4.0,93.91
2023,Punjab,15,685.0,Black,30,Furrow,38656.78,50,Paddy,12.0,41.34
2023,Punjab,34,552.0,Alluvial,26,Furrow,14824.52,60,Cotton,10.0,83.88
2023,Uttar Pradesh,5,743.0,Black,43,Furrow,1915.58,50,Greengram,8.0,127.86
2023,Tamil Nadu,43,1091.0,Red,28,Sprinkler,15182.75,45,Cotton,10.0,91.6
2023,Andhra Pradesh,33,1114.0,Red,34,Sprinkler,44091.76,35,Groundnut,4.0,93.91
2023,Uttar Pradesh,34,609.0,Alluvial,32,Sprinkler,17665.08,50,Greengram,8.0,127.86
2023,Punjab,38,568.0,Black,28,Furrow,113815.13,50,Wheat,10.0,37.51
2023,Chhattisgarh,28,1249.0,Red,26,Surface,64565.67,60,Wheat,10.0,35.96
2023,Andhra Pradesh,23,1193.0,Black,30,Surface,44052.09,60,Paddy,12.0,42.91
2023,Punjab,15,618.0,Alluvial,41,Sprinkler,42190.42,50,Paddy,12.0,41.34
2023,West Bengal,8,1302.0,Alluvial,41,Surface,12160.79,40,Groundnut,4.0,86.6
2023,West Bengal,40,2757.0,Laterite,27,Surface,58384.13,50,Groundnut,4.0,86.6
2023,Uttar Pradesh,17,1100.0,Black,28,Sprinkler,37869.99,60,Groundnut,4.0,79.3
2023,Uttar Pradesh,9,779.0,Alluvial,24,Furrow,2294.95,50,Cotton,10.0,86.97
2023,West Bengal,11,2098.0,Alluvial,32,Basin,21241.18,40,Paddy,12.0,38.19
2023,Punjab,43,569.0,Black,44,Drip,102856.05,40,Wheat,10.0,37.51
2023,Odisha,26,1589.0,Red,38,Surface,6491.28,40,Cotton,10.0,96.24
2023,Chhattisgarh,19,1184.0,Red,36,Surface,49280.25,50,Maize,0.07,31.31
2023,Assam,42,2924.0,Alluvial,31,Basin,50212.34,40,Tea,5.0,242.33
2023,Chhattisgarh,9,1240.0,Red,35,Surface,26362.0,35,Wheat,10.0,35.96
2023,Andhra Pradesh,36,1059.0,Red,44,Drip,11123.92,50,Cotton,10.0,93.15
2023,Andhra Pradesh,36,976.0,Red,27,Drip,11522.15,60,Cotton,10.0,93.15
2023,Tamil Nadu,3,979.0,Laterite,33,Drip,3084.14,35,Groundnut,4.0,90.99
2023,Tamil Nadu,19,1071.0,Red,41,Sprinkler,12909.71,35,Groundnut,4.0,90.99
2023,Odisha,37,1643.0,Laterite,30,Surface,38727.87,45,Groundnut,4.0,96.83
2023,Uttar Pradesh,47,1181.0,Alluvial,23,Basin,11926.31,60,Cotton,10.0,86.97
2023,West Bengal,16,2054.0,Saline,44,Surface,25182.87,50,Paddy,12.0,38.19
2023,Punjab,8,679.0,Black,41,Sprinkler,22484.51,50,Paddy,12.0,41.34
2023,Telangana,9,956.0,Red,29,Drip,24193.33,45,Paddy,12.0,44.49
2023,Uttar Pradesh,8,1094.0,Black,23,Sprinkler,10193.03,50,Groundnut,4.0,79.3
2023,Andhra Pradesh,32,1158.0,Black,40,Surface,33605.88,35,Paddy,12.0,42.91
2023,Punjab,34,751.0,Black,33,Sprinkler,114789.61,40,Wheat,10.0,37.51
2023,Assam,48,3246.0,Laterite,36,Basin,76976.97,50,Paddy,12.0,41.34
2023,West Bengal,30,1305.0,Laterite,43,Basin,57910.3,40,Paddy,12.0,38.19
2023,Uttar Pradesh,22,1038.0,Alluvial,43,Drip,5090.66,50,Cotton,10.0,86.97
2023,Telangana,41,945.0,Laterite,32,Sprinkler,66444.93,35,Groundnut,4.0,96.83
2023,Uttar Pradesh,19,732.0,Alluvial,23,Furrow,5002.66,60,Cotton,10.0,86.97
2023,Uttar Pradesh,28,1159.0,Alluvial,44,Surface,12075.83,50,Greengram,8.0,127.86
2023,Assam,12,3214.0,Laterite,41,Basin,20411.43,40,Paddy,12.0,41.34
2023,Andhra Pradesh,1,1126.0,Black,40,Sprinkler,849.57,35,Groundnut,4.0,93.91
2023,Telangana,3,1128.0,Black,36,Sprinkler,1635.72,50,Cotton,10.0,96.24
2023,West Bengal,16,1667.0,Laterite,36,Basin,21715.24,40,Groundnut,4.0,86.6
2023,West Bengal,49,1956.0,Alluvial,41,Surface,5064.44,50,Cotton,10.0,83.88
2023,Tamil Nadu,33,1028.0,Laterite,43,Drip,40060.86,35,Groundnut,4.0,90.99
2023,Telangana,43,1102.0,Black,35,Sprinkler,26549.19,50,Cotton,10.0,96.24
2023,Uttar Pradesh,29,1197.0,Alluvial,27,Surface,16366.28,60,Greengram,8.0,127.86
